id,price,nebenkosten,kaltmiete,location_postalCode,location_cityName,location_street,roomSize,description
9000259,18.8571,0,264,39104,Magdeburg Altstadt,Breiter Weg,14,"Dein zukünftiges Zimmer ist supergemütlich, hat genau die richtige Größe für alles, was man so braucht und strahlt durch die großen Fenster und die hohe Decke echten Altbaucharme aus. Man kann sich darin sehr wohlfühlen.Die aktuellen Möbel könntest du gegen einen kleinen Obulus alle übernehmen. Das ist eine Möglichkeit, aber kein Muss- wenn du sie nicht brauchst, findet sich bestimmt ein anderer Liebhaber :)Die Lage ist das ALLERbeste an der WG. Die Wohnung ist direkt am Hasselbachplatz und somit am Dreh-&ampAngelpunkt der Stadt.Alle wichtigen Tramlinien fahren direkt vor der Haustür ab.Gegenüber ist ein nagelneuer, riesiger Edeka. Netto erreicht man fußläufig in 5min. Kaufland in 10min. Ansonsten findet man Sushiläden, Spätis, Pizza, Bars und alles, was das Herz begehrt wenige Meter neben der Haustür.Deine zukünftigen Mitbewohner sind:Marcel - er ist immer gut gelaunt und studiert eigentlich im Master Wirtschaftsingenieurswesen. Allerdings steckt er derzeit seine Energie eher in die Organisation von Projekten der love foundation (-&gt gerne googlen). Er weiß immer Bescheid, wo die besten Events stattfinden.Pia - arbeitet im Controlling &amp ist die gute Seele der WG. Siereist supergern und war schon an den exotischsten Orten. Für eine runde Squash oder eine Rennradtour ist sie immer zu haben.Gustavo - kommt aus Brasilien und studiert Maschinenbau. Er liebt Jazz und kocht den besten Eintopf.Aiven - noch ein Maschinenbauer. Er ist der personifizierte Altruismus, immer hilfsbereit und immer in Action.Julian - ist auch gerade erst eingezogen, macht hier ein Praktikum im Design-Bereich, kocht gerne und backt den wohl besten Zitronenbaiserkuchen der Welt.Claudio- der zweite Brasilianer in der Runde. Auch er ist neu in der WG, und wird Maschinenbau studieren. Nebenbei klettert er gerne, tanzt Forró und legt als Hobby-DJ brasilianisch inspirierte Elektromusik auf.Es gibt eine große Küche, in der alle Platz finden sowie ein Wohnzimmer mit Beamer &amp Playstation für Film-/Spielabende.Im Bad gibt es sowohl Badewanne als auch Dusche. Dank der zwei separaten Toiletten gibt es nie Stau.Alle sind sehr aufgeschlossene Menschen und Freunde sind auch immer willkommen in der WG.Schreibt mir am besten über Whatsapp- ----/-------.Ich werde mich dann zeitnah bei euch zurückmelden. Solange die Anzeige drin ist, ist das Zimmer auch noch nicht vergeben."
6000350,26.4706,60,390,10585,Berlin Charlottenburg,Thrasoltstraße,17,"Das Zimmer ist 17m² groß und ist nicht möbliert. Fenster liegt zum Hof.Normalerweise eine ruhige Nachbarschaft.Altbau, und Holzböden mit sehr hohen Decken.**ENGLISH**The room has the size of 17m² and is not furnished. Window is looking to court.Normally a quiete neighbourhood.Altbau, and wood floor with high ceilings.Die Wohnung liegt auf der Thrasoltstraße, zwischen dem U-Bahnhof Bismarckstraße (U2 &amp U7) und dem U-Bhf Richard Wagner Platz (U7). Somit ist das Schloss Charlottenburg in Minuten zu erreichen, der Zoologische Garten ebenso flink mit der U2 (Bismarckstraße) und auch die Technische Universität Berlin ist quasi nur 1-2 Stationen entfernt.Zudem bietet sich auf der Wilmersdorfer Straße vielerlei Einkaufsmöglichkeiten, obs der Türkische Supermarkt ist oder Penny, Lidl und Co...Die Wilmersdorfer Arcaden sind in 7Minuten zu Fuß zu erreichen.**ENGLISH**Flat is located on Thrasoltstraße, between U-Bhf Bismarckstraße (U2 &amp U7) and U-Bhf Richard Wagner Platz (U7). Schloss Charlottenburg (charlottenburg castle) is just some minutes away, Zoologischer Garten u can reach by U2 within 3 stations and Technische Universität Berlin is also just 1-2 stations away. Everything u need very close to theflat :)Also we have directly on wilmersdorfer straße some supermarkets, turkishmarkets and a shopping mall that u can reach within 7 minutes.Ich bin die Hauptmieterin der Wohnung und suche für das freie, leere Zimmer bestenfalls eine Studentin. Voraussetzung ist, dass du vorhast, länger hier zu leben. Zudem erwarte ich eine ordentliche und saubere Person,die auch verantwortungsbewusst mit der Wohnung und meinem Kram umgeht. Küche hat alles zu bieten..Zu meiner Person, ich bin 26Jahre jung und Studentin an der TU Berlin. **ENGLISH**Im the main tenant of the flat and just searching for a student who wants to live for a longer term. I expect a clean and orderly person, which also uses every stuff with some responsibility.I am 2years young and also a student of TU-Berlin.Wenn du interessiert bist, dann melde dich gerne per E-Mail mit ein paar kurzen Sätzen über dich oder ruf mich gerne an.Bis dann )**ENGLISH**If you´re interested, pls just write me an email with some little informations about you or u can call me on my phone, too.See u )"
4000370,12.5000,0,250,97070,Würzburg Altstadt,Ludwigstraße,20,"Hallo Zusammen!Wir (Psychologin, Studentin und Azubi) lösen unsere WG Ende Juli auf und suchen bis dahin eine nette Mitbewohnerin oder auch Mitbewohner, damit unser schönes Zimmer nicht ungenutzt leersteht. Weil die WG sich Ende Juli auflöst und der Großteil der WG bereits ausgezogen ist, ist das Zimmer nur befristet und teils möbliert (Bett, Schrank) ab sofort bis längstens zum 30. Juli verfügbar. Für ca. 250 Euro gibt es 20qm mit allem drum und dran: Kühlschrank, Geschirrspüler, Waschmaschine, Kaffeemaschine, undundund. Weil Micha meist bei seiner Freundin ist und Melissa (die bis Ende Juli in der WG bleibt) oft unterwegs, arbeiten oder in der Bib ist, suchen wir einen entspannten Mitbewohner auf Zeit, mit dem alles reibungslos läuft, man sich zwar gerne mal zusammen in die Küche setzt aber ansonsten jeder sein Ding macht. Falls du also etwas zur Überbrückung suchst oder für ein Praktikum/Sommerarbeit in der Stadt bist, dürften die Konditionen perfekt für dich sein :)Die WG liegt in einem Mehrfamilienhaus in hervorragender Lage Würzburgs. Bus und Straba-Verbindungen gehen fünf Gehminuten vom HausRichtung Uni etc. ab. Die Bushaltestelle Berliner Platz ist direkt vor der Tür. Auch die Einkaufsmöglichkeiten (Lidl, Norma und Aldi: 5min) liegen nicht weit entfernt. Parken kann man kostenlos in 5 Gehminuten Entfernung, oder mit Anwohnerparken ums Eck. Das Zimmer geht in den Innenhof raus, ist schön hell und nicht allzu laut. Insgesamt eine super zentrale und schöne Lage mit Residenz, Innenstadt und Ringpark im 10-Minuten-Radius erreichbar.Die Wohnung bietet eine große, freundliche und komplett eingerichtete Wohnküche, in der bis zu acht Leute Platz finden. Einen ruhigen Balkon zum Biertrinken und Grillen (auch wieder locker für 6-8 Leute) findest du auch vor. Gemütliche WG-Abende mit Kochen, Bier trinken und abhängen sind also kein Problem. Außerdem haben wir ein geräumiges Kellerabteil und einen kleinen Gemeinschaftsgarten.Mir ist wichtig, dass jeder Rücksicht nimmt und sich alle wohlfühlen können. Ich denk das war es fürs Erste. :-) Am letzten Juli-Wochenende wird die WG aufgelöst (muss am 30.07. leer übergeben werden).Wir freuen uns auf ein paar Eckdaten zu dir und deinem möglichen Einzugsdatum!Verena, Michael und Melissa"
1009683,14.2000,0,213,35390,Gießen Zentrum,Bahnhofstrasse,15,"Hallo!Wir,weiblich 25,männlich 23,weiblich 27 suchen einen neuen Mitbewohner für unsere lustige 4er WG.Unsere Altbau WG liegt im Zentrum von Giessen direkt neben dem Markplatz.Es handelt sich um ein 15qm grosses Zimmermit einem grossen Einbauschrank.Die Miete beträgt warm,mit DSL-Flat und eigenem Telefonanschluss ungefähr 225.-Euro.Wir haben eine Grosse Wohnküche mit Sofas und Esstisch.Sehr gemütlich.Wenn du aufgeschlossen,lustig...bist.. melde dich einfach.Tel:0641-9608698Tel:0641-9661276Tel:0641-9661676"
6000353,23.0000,70,390,70372,Stuttgart Bad Cannstatt,Taubenheimstraße,20,"Hallo liebe Zimmersuchende!Gesucht wird zum 01.09.17einen neuer Mieter!. Dein Zimmer hat ca. 20 m², einen dunklen Laminatboden und da es ein Eckzimmer ist gleich 3 große Fenster (Südwest). Die Miete beträgt inkl. aller Nebenkosten 465€.In dem Zimmer bleiben und sollen übernommen werden (VB 230 €):- ein Bett mit Matzratze (im April 2017 gekauft)- zwei Stehregale und zwei kleine Kommoden- Schreibtisch und Stuhl- zwei Kleidungsständer- Zweiercouch und Sessel (auf Foto nicht zu sehen) und CouchtischZur Wohnung selbst gehören ein ziemlich großer Flur, Küche, Bad, ein zusätzliches WC, eine Abstellkammer und ein geräumiger Keller. Und 5 wunderbare Mitbewohner! Es wird nach einem längeren Mietverhältnis gesucht.Die Lage ist ziemlich gut: sehr zentral in Bad Cannstatt gelegen mit einer U-Bahn-Station direkt vor der Haustür (U1, U13). Zum Bahnhof Bad Cannstatt läuft man ca. 10 Minuten, von dort aus ist man in 5 Minuten mit der S-Bahn in der Innenstadt. 5 Minuten vonder Wohnung entfernt istein Park und auch alles andere was man im Alltag so benötigt (Bäcker, Apotheke, Bank, Post sowie das Einkaufszentrum Cannstatter Carrée) ist im Umkreis von 5-10 Minuten gelegen. Außerdem seid ihr zu Fuß in 15 Minuten auf dem Wasen, aber die Wohnung ist trotzdem so gelegen, dass das Fußvolk nicht des nachts unter eurem Fenster vorbeischwankt )Wir waren bisher immer eine Studenten-WG, aber eigentlich immer eine ganz bunte Mischung. Wir sind eine offene und lustige WG und erhoffen uns das auch von unseren zukünftigen Mitbewohner/innen (ebenso wie ein gewisses Maß an Sauberkeit und Zuverlässigkeit).Wir trinken ganz gerne mal ein Bierchen zusammen, gehen am Wochenende feiern oder unternehmen auch sonst mal was miteinander. Klar kann auch jeder seine Ruhe haben, wenn er das will, aber andererseits ist auch zum quatschen meistens mindestens einer da – der Vorzug einer großen WG!Besichtigungen finden in den ersten beiden Juli-Wochen statt. Bitte schreibt etwas zu eurer Person."
9000260,9.4595,0,350,80336,München Ludwigsvorstadt-Isarvorstadt,Paul-Heyse-Straße,37,"Special Offer -)Ich würde gerne mein WG Zimmer für ca 1,5 Monate sehr günstig untervermieten – im Gegenzug dafür, dass jemand in der Zeit meine dort lebenden zwei Katzen liebevoll betreut. Meldet euch gerne, falls ihr daran interessiert seid einen Monat im Zentrum Münchens zu verbringen und Erfahrung mit Katzen habt. Würde mich freuen, wenn das klappt :)Die Daten sind sehr flexibel, ich will zwischen 1. und 7. August weg fahren und komme ca 16. September wieder. Kann mich also noch nach dir richten. Die Miete ist pro Monat und wird entsprechend dann auf den Zeitraum umgerechnet.Das Zimmer ist sehr groß (37 qm), schön hell Zimmer mit altbautypisch hohen Decken und Kronleuchter. Es ist möbiliert und vollausgestattet (siehe Bilder, Handtücher, Bettwäsche etc kann auch alles benutzt werden). Das Zimmer hat eine besonders schöne Stuckdecke und einen Parkettboden, die Fenster sind saniert und verfügen über Schallschutz. Insgesamt hat die sanierte Altbau- Wohnung 79 qm. Das Haus verfügt über einen Aufzug. In der WG lebt außerdem meine Mitbewohnerin.Die Katzenbetreuung sollte 2 Mal Füttern pro Tag und putzen des Katzenklos beinhalten, sowie wenn möglich eben etwas Spiel- und Kuschelzeit :)(Short English version: I would like to sublet my room very cheap for approximately 1,5 months – in return for catsitting my two cats living there. If you are interested and have experience with cats,contact me :) The timeframe is still flexibel, in the first week of August till middle of September. The rent is per month and will be calculated depending on the timeframe.It is a nice big (37qm) room with high ceilings, fully furnished and including everything needed (TV bedding, towels etc). The flat in total is 79qm and is accessible by elevator. There is also a roommate living in the flat)Die Wohnung befindet sich in zentraler Lage zwischen dem Hauptbahnhof (S-Bahn-Anbindung)und der Theresienwiese, beides ist in wenigen Minuten zu Fuß zu erreichen.Auch die U-Bahn (Haltestelle Theresienwiese U 4/5) ist nur zwei Minuten entfernt.Es gibt verschiedenste Einkaufsmöglichkeiten in direkter Nähe (Super-Markt, Reinigung, Döner/Pizza/Falafel, Bank, Gemüseladen, Apotheke, Bäcker, Metzger, Kneipen, Bars, Restaurants, etc.)Die WG besteht aus dir und einer sehr lieben Mitbewohnerin. Bisher ist nicht klar, ob sie in der Zeit in der Wohnung sein wird.In unserer WG sitzen wir sehr gerne mal beisammen, z.B. zum kochen, aber jeder kann auch die Türe hinter sich schließen, wenn er seine Ruhe braucht.(English: You will have a nice female roommate. It isnt clear yet, whether she will be in the flat in that timeframe. English speaking people are also welcome. Usually we like to sit together and socialize, e.g. by cooking together, but the possibility of having quiet time is also important.)"
2001560,22.5000,0,360,10245,Berlin Friedrichshain,Libauer Straße,16,"Hallo Wohnungssuchende,ich suche einen Mitbewohner/Mitbewohnerin für eine 2 Personen WG. Das Zimmer (16 qm, DSL-flatrate/W-LAN, nahe Simon-Dach-Str. in Berlin Friedrichshain) kann mit oder ohne Möbeln bezogen werden. Die Wohnung ist saniert und sehr schön.Das Zimmer kostet 360€/Monat.(alle Kosten enthalten).Lage:parallel zur Simon-Dach-Straße, super Anbindung an ÖPNV (5 min zur S-Bahn Warschauer Str., 3 min zur Tram, Kaisers und Lidl zu Fuß erreichbar)Zimmer: Laminat, Stuck, kleiner Balkon (1,5 qm)Bad: DuscheKüche: EBK, WaschmaschineBei Interess schicke ich gerne Bilder zu."
4000818,33.0769,80,350,53111,Bonn Zentrum,Rosental,13,"Insgesamt hat die Wohnung 3 Zimmer verteilt auf 70 qm, mit großer Wohnküche und großem Bad mit Badewanne.Davon sind 52 qm gemeinsam genutzte Wohnfläche.,Die Lage ist optimal, sehr nah zur Altstadt, nah zur Uni und 500 Meter bis zum Rhein.Suche keine Zweck-WG sondern nette Mitbewohner, mit denen manauch mal was zusammen machen kann. Ich mag Sport, Musik, kochen, reisen und gehe gerne mal aus und mag gesellige Abende.Optional können ein Bett mit Matratze, ein Kleiderschrank, zwei Regale und ein kleiner Schreibtisch für 550 Euro übernommen werden.Dies ist aber nicht zwingend, ebenso können eigene Möbel mitgebracht werden."
1009686,21.1538,60,215,23552,Lübeck Innenstadt,Blocksquerstraße,13,"Das typisch lübsche Altstadthaus wird nur von der WG bewohnt, es ist also quasi ein eigenes kleines Häuschen - sehr ruhig und gemütlich. In der Küche gibt es eineFußbodenheizung, Wama (einmalige Übergabe 100 Euro) und Trockner, der Garten liegt im versteckten Innenhof. Internet/Telefonflat im Monat für 15 Euro. zum 15. Februar oder auch später"
7000335,21.2500,0,170,4275,Leipzig Südvorstadt,Karl-Liebknecht/Kurt-Eisner,8,"Hallo Suchende,ab sofort haben wir ein wirklich sehr, sehr schönes Angebot für euch. Ohne zu viel zu verraten, kann man sagen, dass es sich um 8 äußerst großzügige Quadratmeter in der Südvorstadt handelt. Vier weiße 3,30m hohe Wände rahmen das wunderschöne und gut erhaltene Qualitätslaminat.Das Fenster zum Hof spendet Licht und es herrscht eine unvergleichlich ruhige Atmosphäre, da das Zimmer auf der zur Straße abgewandten Seite liegt.Die Wohnung liegt an der Kreuzung Karl-Liebknecht / Kurt-Eisner-Straße im Herzen der Südvorstadt.Wenn es um die Versorgung mit den zum Leben nötigen Dingen geht, ist man hier nicht allzu schlecht aufgehoben. Nächste Einkaufsmöglichkeit bietet Netto, aber auch Aldi und Konsum sind in Schlagweite. Sollte esmal später werden sorgen diverse Spätis dafür, dass man nicht auf dem Trockenen sitzt und jederzeit ein Kraut zu rauchen hat.Auch die Anbindung an den ÖPNV ist optimal, die Haltestellen der Tram (10 und 11) sowie der Buslinien 74, 60 liegen direkt vor der Haustür.Wir führen hier ein ganz entspanntes Miteinander.Wir, das sind, Christoph (26), Ben (29) und Ibrahim(28). Ibrahimmöchte eine Ausbildung beginnen, die anderen Beiden studieren, klassischen Gesang und Bauingenieurwesen. Jeder kann hier sein Ding machen solange er sich an die grundlegenden Tugenden des WG-Lebens hält.Kommt einfach auf nen Kaffee oder ein Bierchen vorbei und seht euch um. Schreibt am Besten einfach ne Whatsapp oder Mail."
6000354,27.0833,50,275,60598,Frankfurt am Main Sachsenhausen,Mörfelder Landstrasse,12,"Hallo ihr Lieben, ich zu Anfang April ins Ausland verziehe, muss ich zum 15. März schweren Herzens meine WG verlassen.Das Zimmer ist gut geschnitten und die “nur” 12 m2fallen durch die Deckenhöhe von 3.5m nicht auf. Das Zimmer kommt voll möbliert: eine Abnahme von Möbeln, Bett. Kaffeemaschine etc. in der Höhe von € 500 kommt einmalig dazu. Miete ist unschlagbar: € 324,10/m warm.Wir freuen uns von dir zu hören.WG SuedbahnhofNatalie, Stefan und NicolaDie 4 Zimmer-Wohnung (incl. Waschmaschine, Spuelmaschine und Wohnzimmer) ist ideal gelegten: direkt neben dem Suedbahnhof und einen Katzensprung aufdie Schweizerstrasse. Lebensmittelgeschäfte, Apotheken, Ärzte, Bars sind fußläufig.Außerdem kommen unbezahlbare Mitbewohner dazu  Natalie, 28, und Stefan, 29. Wir schätzen die Gemeinsamkeit bei einem Glas Wein oder auch einem Besuch in der Markthalle. Dennoch ist es natürlich auch in Ordnung, wenn man sich zurückzieht. Da wir alle arbeiten gibt esjedoch unter der Woche keine großen Unternehmungen.Und nun zu dir: wir suchen zurzeit nach einem,r netten arbeitenden Nachmieter/In, zwischen 25 – 30 Jahren mit der Planung länger in Frankfurt zu bleiben. Solltest du Interesse haben, freuen wir uns auf deine Nachricht!"
5000334,18.7333,40,241,35390,Gießen zentral,Bleichstr.,15,"Dein Zimmer hat eine schöne, hohe Decke und 2 große Fenster für viel Licht. Geplant ist die vorläufige Übernahme meines möblierten Zimmers, da ich im Juli für ein Semester ins Ausland gehe. In der Zeit kannst du dich ein bisschen einleben und hast in deiner neuen Stadt erstmal keinen großen Umzugsstress. Im Zimmer hast du neben einem Bett, einen großen Kleiderschrank, einen Schreibtisch, einen Fernsehtisch und ein großes Regal. Wenn ich wieder da bin, wird das Zimmer meiner Mitbewohnerin frei, in dem du dich dann einrichten kannst :-)Zu Fuß erreicht man in 10 Minuten den Bahnhof, aber auch die Innenstadt.Für Studenten interessant: Mit dem Fahrrad ist man in 10 Minuten am Phil I und Phil II. Das Unihauptgebäude ist nur ein paar Fußminutenentfernt.Die Wohnung liegt in der Nähe der Ludwigstraße und lädt so zu einem Glas Bier oder Wein in 5 Minuten Fußweg ein.Meine Mitbewohnerin ist super nett und hilfsbereit. Das WG-Leben ist total entspannt und die WG-Aufgaben werden ohne große Absprachen erledigt. Es ist ein ordentlicher Mädelshaushalt in dem man sich wohl fühlt. Im Haus sind noch weitere 3 Frauen-WGs - ein lustiger Haufen.Die Salatbar Tom&ampSallys ist direkt nebenan. So kann man sich zwischendurch einen gesunden Snack gönnen.Vorm Haus ist ein Fahrradständer und der Hauseingang ist überdacht. In der Wohnung ist eine Gegensprechanlage eingerichtet, die super praktisch ist, wenn mal der Paketlieferant seinen glücklichen Empfänger sucht.Der Mietzeitraum ist nach Absprache veränderbar. Mein Zimmer sollte aber mindestens bis Dezember, maximal bis April gemietet werden."
2001564,18.3333,0,330,10997,Berlin Kreuzberg,Muskauer Str.II,18,Das Zimmer ist ruhig. Es ist Teil einer 72 m2 grossen Wohnung in Kreuzberg. Gute Verkehrsanbindung durchOstbahnhof und Görlitzer Bahnhof. Frei ab sofort. Mietdauer nach Absprache. Gerne Akademiker.tania(at)mourinho.de
